[2026-07-09 16:07:07] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 12 | Sell Order: 9 | Price: ₹608.12 | Qty: 12 | Total: ₹7297.44
[2026-08-01 16:25:45] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17325 | Sell Order: 17363 | Price: ₹2268.67 | Qty: 4 | Total: ₹9074.68
[2026-08-01 16:25:48] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17333 | Sell Order: 17364 | Price: ₹1045.65 | Qty: 1 | Total: ₹1045.65
[2026-08-01 16:25:48] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17365 | Sell Order: 17363 | Price: ₹2259.55 | Qty: 8 | Total: ₹18076.40
[2026-08-01 16:25:48] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17365 | Sell Order: 17202 | Price: ₹2276.15 | Qty: 5 | Total: ₹11380.75
[2026-08-01 16:25:48] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17365 | Sell Order: 17047 | Price: ₹2276.29 | Qty: 2 | Total: ₹4552.58
[2026-08-01 16:25:50] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17367 | Sell Order: 17119 | Price: ₹635.86 | Qty: 2 | Total: ₹1271.72
[2026-08-01 16:25:50] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17367 | Sell Order: 17213 | Price: ₹636.55 | Qty: 3 | Total: ₹1909.65
[2026-08-01 16:25:54] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17371 | Sell Order: 17364 | Price: ₹1040.84 | Qty: 1 | Total: ₹1040.84
[2026-08-01 16:25:54] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17370 | Sell Order: 16455 | Price: ₹1590.67 | Qty: 8 | Total: ₹12725.36
[2026-08-01 16:25:57] TRADE MATCHED: Ticker: TCS | Buy Order: 17369 | Sell Order: 17373 | Price: ₹3144.26 | Qty: 5 | Total: ₹15721.30
[2026-08-01 16:26:00] TRADE MATCHED: Ticker: TCS | Buy Order: 17376 | Sell Order: 17372 | Price: ₹3159.88 | Qty: 12 | Total: ₹37918.56
[2026-08-01 16:26:00] TRADE MATCHED: Ticker: TCS | Buy Order: 17376 | Sell Order: 14642 | Price: ₹3162.85 | Qty: 2 | Total: ₹6325.70
[2026-08-01 16:26:04] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17269 | Sell Order: 17378 | Price: ₹1040.48 | Qty: 2 | Total: ₹2080.96
[2026-08-01 16:26:04] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17206 | Sell Order: 17378 | Price: ₹1039.14 | Qty: 6 | Total: ₹6234.84
[2026-08-01 16:26:04] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17274 | Sell Order: 17378 | Price: ₹1039.13 | Qty: 3 | Total: ₹3117.39
[2026-08-01 16:26:05] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17180 | Sell Order: 17378 | Price: ₹1038.90 | Qty: 1 | Total: ₹1038.90
[2026-08-01 16:26:05] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 10520 | Sell Order: 17379 | Price: ₹632.82 | Qty: 6 | Total: ₹3796.92
[2026-08-01 16:26:07] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17366 | Sell Order: 17380 | Price: ₹1579.44 | Qty: 6 | Total: ₹9476.64
[2026-08-01 16:26:08] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17324 | Sell Order: 17380 | Price: ₹1575.18 | Qty: 2 | Total: ₹3150.36
[2026-08-01 16:26:09] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17324 | Sell Order: 17381 | Price: ₹1575.18 | Qty: 1 | Total: ₹1575.18
[2026-08-01 16:26:14] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17180 | Sell Order: 17386 | Price: ₹1038.90 | Qty: 10 | Total: ₹10389.00
[2026-08-01 16:26:14] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17156 | Sell Order: 17386 | Price: ₹1038.10 | Qty: 3 | Total: ₹3114.30
[2026-08-01 16:26:16] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17388 | Sell Order: 17375 | Price: ₹635.86 | Qty: 1 | Total: ₹635.86
[2026-08-01 16:26:17] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17156 | Sell Order: 17389 | Price: ₹1038.10 | Qty: 3 | Total: ₹3114.30
[2026-08-01 16:26:17] TRADE MATCHED: Ticker: TCS | Buy Order: 17390 | Sell Order: 14642 | Price: ₹3162.85 | Qty: 1 | Total: ₹3162.85
[2026-08-01 16:26:18] TRADE MATCHED: Ticker: TCS | Buy Order: 17390 | Sell Order: 16374 | Price: ₹3163.57 | Qty: 3 | Total: ₹9490.71
[2026-08-01 16:26:18] TRADE MATCHED: Ticker: TCS | Buy Order: 17390 | Sell Order: 16235 | Price: ₹3163.64 | Qty: 5 | Total: ₹15818.20
[2026-08-01 16:26:18] TRADE MATCHED: Ticker: TCS | Buy Order: 17390 | Sell Order: 14862 | Price: ₹3164.06 | Qty: 2 | Total: ₹6328.12
[2026-08-01 16:26:22] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17391 | Sell Order: 17047 | Price: ₹2276.29 | Qty: 13 | Total: ₹29591.77
[2026-08-01 16:26:23] TRADE MATCHED: Ticker: TCS | Buy Order: 17393 | Sell Order: 17392 | Price: ₹3143.00 | Qty: 12 | Total: ₹37716.00
[2026-08-01 16:26:24] TRADE MATCHED: Ticker: TCS | Buy Order: 17369 | Sell Order: 17394 | Price: ₹3144.26 | Qty: 8 | Total: ₹25154.08
[2026-08-01 16:26:25] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17395 | Sell Order: 17375 | Price: ₹635.86 | Qty: 7 | Total: ₹4451.02
[2026-08-01 16:26:25] TRADE MATCHED: Ticker: TCS | Buy Order: 17369 | Sell Order: 17396 | Price: ₹3144.26 | Qty: 1 | Total: ₹3144.26
[2026-08-01 16:26:25] TRADE MATCHED: Ticker: TCS | Buy Order: 17287 | Sell Order: 17396 | Price: ₹3140.94 | Qty: 2 | Total: ₹6281.88
[2026-08-01 16:26:25] TRADE MATCHED: Ticker: TCS | Buy Order: 17348 | Sell Order: 17396 | Price: ₹3136.21 | Qty: 2 | Total: ₹6272.42
[2026-08-01 16:26:29] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17399 | Sell Order: 17214 | Price: ₹2276.55 | Qty: 2 | Total: ₹4553.10
[2026-08-01 16:26:31] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 10520 | Sell Order: 17401 | Price: ₹632.82 | Qty: 6 | Total: ₹3796.92
[2026-08-01 16:26:31] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 14391 | Sell Order: 17401 | Price: ₹632.80 | Qty: 2 | Total: ₹1265.60
[2026-08-01 16:26:33] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 14391 | Sell Order: 17402 | Price: ₹632.80 | Qty: 3 | Total: ₹1898.40
[2026-08-01 16:26:33] TRADE MATCHED: Ticker: TCS | Buy Order: 17403 | Sell Order: 17400 | Price: ₹3151.62 | Qty: 2 | Total: ₹6303.24
[2026-08-01 16:26:35] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 14391 | Sell Order: 17405 | Price: ₹632.80 | Qty: 4 | Total: ₹2531.20
[2026-08-01 16:26:36] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 16927 | Sell Order: 17405 | Price: ₹632.79 | Qty: 4 | Total: ₹2531.16
[2026-08-01 16:26:39] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 16927 | Sell Order: 17407 | Price: ₹632.79 | Qty: 1 | Total: ₹632.79
[2026-08-01 16:26:41] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17409 | Sell Order: 17214 | Price: ₹2276.55 | Qty: 5 | Total: ₹11382.75
[2026-08-01 16:26:44] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17156 | Sell Order: 17412 | Price: ₹1038.10 | Qty: 1 | Total: ₹1038.10
[2026-08-01 16:26:45] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17327 | Sell Order: 17413 | Price: ₹2253.45 | Qty: 3 | Total: ₹6760.35
[2026-08-01 16:26:46] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17327 | Sell Order: 17414 | Price: ₹2253.45 | Qty: 3 | Total: ₹6760.35
[2026-08-01 16:26:46] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17295 | Sell Order: 17414 | Price: ₹2248.86 | Qty: 1 | Total: ₹2248.86
[2026-08-01 16:26:46] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17237 | Sell Order: 17414 | Price: ₹2245.86 | Qty: 4 | Total: ₹8983.44
[2026-08-01 16:26:50] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17237 | Sell Order: 17417 | Price: ₹2245.86 | Qty: 1 | Total: ₹2245.86
[2026-08-01 16:26:50] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 4554 | Sell Order: 17417 | Price: ₹2242.38 | Qty: 3 | Total: ₹6727.14
[2026-08-01 16:26:52] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17384 | Sell Order: 17419 | Price: ₹1580.28 | Qty: 6 | Total: ₹9481.68
[2026-08-01 16:26:52] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17324 | Sell Order: 17419 | Price: ₹1575.18 | Qty: 5 | Total: ₹7875.90
[2026-08-01 16:26:57] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17422 | Sell Order: 17375 | Price: ₹635.86 | Qty: 7 | Total: ₹4451.02
[2026-08-01 16:26:57] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17422 | Sell Order: 17404 | Price: ₹636.27 | Qty: 7 | Total: ₹4453.89
[2026-08-01 16:26:59] TRADE MATCHED: Ticker: TCS | Buy Order: 17423 | Sell Order: 14862 | Price: ₹3164.06 | Qty: 5 | Total: ₹15820.30
[2026-08-01 16:26:59] TRADE MATCHED: Ticker: TCS | Buy Order: 17423 | Sell Order: 14939 | Price: ₹3164.06 | Qty: 1 | Total: ₹3164.06
[2026-08-01 16:26:59] TRADE MATCHED: Ticker: TCS | Buy Order: 17423 | Sell Order: 17129 | Price: ₹3164.19 | Qty: 1 | Total: ₹3164.19
[2026-08-01 16:26:59] TRADE MATCHED: Ticker: TCS | Buy Order: 17423 | Sell Order: 15080 | Price: ₹3164.49 | Qty: 2 | Total: ₹6328.98
[2026-08-01 16:26:59] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17420 | Sell Order: 17424 | Price: ₹2250.35 | Qty: 6 | Total: ₹13502.10
[2026-08-01 16:26:59] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 4554 | Sell Order: 17424 | Price: ₹2242.38 | Qty: 2 | Total: ₹4484.76
[2026-08-01 16:27:03] TRADE MATCHED: Ticker: TCS | Buy Order: 17427 | Sell Order: 14063 | Price: ₹3164.67 | Qty: 9 | Total: ₹28482.03
[2026-08-01 16:27:03] TRADE MATCHED: Ticker: TCS | Buy Order: 17427 | Sell Order: 15122 | Price: ₹3165.07 | Qty: 5 | Total: ₹15825.35
[2026-08-01 16:27:07] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17430 | Sell Order: 17429 | Price: ₹1036.41 | Qty: 5 | Total: ₹5182.05
[2026-08-01 16:27:07] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17156 | Sell Order: 17429 | Price: ₹1038.10 | Qty: 2 | Total: ₹2076.20
[2026-08-01 16:27:08] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 10970 | Sell Order: 17429 | Price: ₹1037.63 | Qty: 3 | Total: ₹3112.89
[2026-08-01 16:27:09] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 16927 | Sell Order: 17431 | Price: ₹632.79 | Qty: 1 | Total: ₹632.79
[2026-08-01 16:27:11] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17432 | Sell Order: 17387 | Price: ₹1585.61 | Qty: 1 | Total: ₹1585.61
[2026-08-01 16:27:11] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17432 | Sell Order: 17377 | Price: ₹1587.99 | Qty: 8 | Total: ₹12703.92
[2026-08-01 16:27:11] TRADE MATCHED: Ticker: TCS | Buy Order: 17403 | Sell Order: 17433 | Price: ₹3162.91 | Qty: 3 | Total: ₹9488.73
[2026-08-01 16:27:13] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17435 | Sell Order: 17404 | Price: ₹636.27 | Qty: 5 | Total: ₹3181.35
[2026-08-01 16:27:13] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17435 | Sell Order: 17213 | Price: ₹636.55 | Qty: 2 | Total: ₹1273.10
[2026-08-01 16:27:13] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17435 | Sell Order: 17064 | Price: ₹637.25 | Qty: 4 | Total: ₹2549.00
[2026-08-01 16:27:16] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 10970 | Sell Order: 17437 | Price: ₹1037.63 | Qty: 3 | Total: ₹3112.89
[2026-08-01 16:27:16] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 16942 | Sell Order: 17437 | Price: ₹1037.62 | Qty: 4 | Total: ₹4150.48
[2026-08-01 16:27:16] TRADE MATCHED: Ticker: TCS | Buy Order: 17348 | Sell Order: 17438 | Price: ₹3136.21 | Qty: 12 | Total: ₹37634.52
[2026-08-01 16:27:21] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17324 | Sell Order: 17440 | Price: ₹1575.18 | Qty: 6 | Total: ₹9451.08
[2026-08-01 16:27:21] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17223 | Sell Order: 17440 | Price: ₹1572.97 | Qty: 1 | Total: ₹1572.97
[2026-08-01 16:27:21] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17221 | Sell Order: 17440 | Price: ₹1571.56 | Qty: 3 | Total: ₹4714.68
[2026-08-01 16:27:21] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17441 | Sell Order: 17436 | Price: ₹1039.04 | Qty: 1 | Total: ₹1039.04
[2026-08-01 16:27:24] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 16927 | Sell Order: 17444 | Price: ₹632.79 | Qty: 4 | Total: ₹2531.16
[2026-08-01 16:27:24] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 14990 | Sell Order: 17444 | Price: ₹632.75 | Qty: 2 | Total: ₹1265.50
[2026-08-01 16:27:29] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 14990 | Sell Order: 17449 | Price: ₹632.75 | Qty: 7 | Total: ₹4429.25
[2026-08-01 16:27:33] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17451 | Sell Order: 17377 | Price: ₹1587.99 | Qty: 3 | Total: ₹4763.97
[2026-08-01 16:27:37] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 4554 | Sell Order: 17454 | Price: ₹2242.38 | Qty: 2 | Total: ₹4484.76
[2026-08-01 16:27:37] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 7539 | Sell Order: 17454 | Price: ₹2242.37 | Qty: 3 | Total: ₹6727.11
[2026-08-01 16:27:37] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 6278 | Sell Order: 17454 | Price: ₹2242.35 | Qty: 7 | Total: ₹15696.45
[2026-08-01 16:27:38] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 6780 | Sell Order: 17454 | Price: ₹2242.35 | Qty: 2 | Total: ₹4484.70
[2026-08-01 16:27:40] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 6780 | Sell Order: 17457 | Price: ₹2242.35 | Qty: 4 | Total: ₹8969.40
[2026-08-01 16:27:40] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 5956 | Sell Order: 17457 | Price: ₹2242.33 | Qty: 3 | Total: ₹6726.99
[2026-08-01 16:27:42] TRADE MATCHED: Ticker: TCS | Buy Order: 17459 | Sell Order: 17438 | Price: ₹3135.82 | Qty: 1 | Total: ₹3135.82
[2026-08-01 16:27:42] TRADE MATCHED: Ticker: TCS | Buy Order: 17459 | Sell Order: 17433 | Price: ₹3147.35 | Qty: 7 | Total: ₹22031.45
[2026-08-01 16:27:42] TRADE MATCHED: Ticker: TCS | Buy Order: 17459 | Sell Order: 15122 | Price: ₹3165.07 | Qty: 1 | Total: ₹3165.07
[2026-08-01 16:27:44] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 5956 | Sell Order: 17460 | Price: ₹2242.33 | Qty: 2 | Total: ₹4484.66
[2026-08-01 16:27:48] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17456 | Sell Order: 17463 | Price: ₹1038.70 | Qty: 7 | Total: ₹7270.90
[2026-08-01 16:27:53] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 14990 | Sell Order: 17467 | Price: ₹632.75 | Qty: 1 | Total: ₹632.75
[2026-08-01 16:27:53] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 13282 | Sell Order: 17467 | Price: ₹632.74 | Qty: 5 | Total: ₹3163.70
[2026-08-01 16:27:53] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 13282 | Sell Order: 17468 | Price: ₹632.74 | Qty: 9 | Total: ₹5694.66
[2026-08-01 16:27:54] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 11422 | Sell Order: 17468 | Price: ₹632.72 | Qty: 3 | Total: ₹1898.16
[2026-08-01 16:27:55] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17221 | Sell Order: 17469 | Price: ₹1571.56 | Qty: 2 | Total: ₹3143.12
[2026-08-01 16:27:56] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17447 | Sell Order: 17469 | Price: ₹1569.36 | Qty: 2 | Total: ₹3138.72
[2026-08-01 16:27:57] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17470 | Sell Order: 17377 | Price: ₹1587.99 | Qty: 3 | Total: ₹4763.97
[2026-08-01 16:27:58] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17471 | Sell Order: 17446 | Price: ₹634.83 | Qty: 3 | Total: ₹1904.49
[2026-08-01 16:28:01] TRADE MATCHED: Ticker: TCS | Buy Order: 17474 | Sell Order: 15122 | Price: ₹3165.07 | Qty: 3 | Total: ₹9495.21
[2026-08-01 16:28:03] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17470 | Sell Order: 17476 | Price: ₹1589.67 | Qty: 5 | Total: ₹7948.35
[2026-08-01 16:28:05] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17473 | Sell Order: 17478 | Price: ₹2258.37 | Qty: 4 | Total: ₹9033.48
[2026-08-01 16:28:12] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17456 | Sell Order: 17484 | Price: ₹1038.70 | Qty: 5 | Total: ₹5193.50
[2026-08-01 16:28:12] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 16942 | Sell Order: 17484 | Price: ₹1037.62 | Qty: 1 | Total: ₹1037.62
[2026-08-01 16:28:12] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 6670 | Sell Order: 17484 | Price: ₹1037.54 | Qty: 4 | Total: ₹4150.16
[2026-08-01 16:28:17] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17487 | Sell Order: 17446 | Price: ₹634.83 | Qty: 6 | Total: ₹3808.98
[2026-08-01 16:28:17] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17487 | Sell Order: 17461 | Price: ₹634.99 | Qty: 9 | Total: ₹5714.91
[2026-08-01 16:28:19] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17489 | Sell Order: 17483 | Price: ₹1586.77 | Qty: 4 | Total: ₹6347.08
[2026-08-01 16:28:20] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17489 | Sell Order: 17476 | Price: ₹1589.31 | Qty: 4 | Total: ₹6357.24
[2026-08-01 16:28:23] TRADE MATCHED: Ticker: TCS | Buy Order: 17491 | Sell Order: 15122 | Price: ₹3165.07 | Qty: 4 | Total: ₹12660.28
[2026-08-01 16:28:23] TRADE MATCHED: Ticker: TCS | Buy Order: 17491 | Sell Order: 14370 | Price: ₹3165.84 | Qty: 9 | Total: ₹28492.56
[2026-08-01 16:28:28] TRADE MATCHED: Ticker: TCS | Buy Order: 17496 | Sell Order: 14370 | Price: ₹3165.84 | Qty: 6 | Total: ₹18995.04
[2026-08-01 16:28:28] TRADE MATCHED: Ticker: TCS | Buy Order: 17496 | Sell Order: 15998 | Price: ₹3166.29 | Qty: 2 | Total: ₹6332.58
[2026-08-01 16:28:29] TRADE MATCHED: Ticker: TCS | Buy Order: 17496 | Sell Order: 15125 | Price: ₹3166.80 | Qty: 2 | Total: ₹6333.60
[2026-08-01 16:28:29] TRADE MATCHED: Ticker: TCS | Buy Order: 17496 | Sell Order: 15736 | Price: ₹3166.93 | Qty: 3 | Total: ₹9500.79
[2026-08-01 16:28:29] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17497 | Sell Order: 17476 | Price: ₹1589.31 | Qty: 1 | Total: ₹1589.31
[2026-08-01 16:28:29] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17497 | Sell Order: 16455 | Price: ₹1590.67 | Qty: 2 | Total: ₹3181.34
[2026-08-01 16:28:29] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17497 | Sell Order: 16557 | Price: ₹1593.02 | Qty: 8 | Total: ₹12744.16
[2026-08-01 16:28:29] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17497 | Sell Order: 16840 | Price: ₹1593.06 | Qty: 1 | Total: ₹1593.06
[2026-08-01 16:28:35] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17494 | Sell Order: 17501 | Price: ₹2259.09 | Qty: 6 | Total: ₹13554.54
[2026-08-01 16:28:35] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17473 | Sell Order: 17501 | Price: ₹2258.37 | Qty: 8 | Total: ₹18066.96
[2026-08-01 16:28:35] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17502 | Sell Order: 17480 | Price: ₹2261.10 | Qty: 3 | Total: ₹6783.30
[2026-08-01 16:28:36] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17502 | Sell Order: 17503 | Price: ₹2275.37 | Qty: 6 | Total: ₹13652.22
[2026-08-01 16:28:36] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17481 | Sell Order: 17503 | Price: ₹2251.88 | Qty: 2 | Total: ₹4503.76
[2026-08-01 16:28:36] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 5956 | Sell Order: 17503 | Price: ₹2242.33 | Qty: 3 | Total: ₹6726.99
[2026-08-01 16:28:37] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 16178 | Sell Order: 17503 | Price: ₹2242.28 | Qty: 3 | Total: ₹6726.84
[2026-08-01 16:28:38] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 17486 | Sell Order: 17504 | Price: ₹1037.85 | Qty: 1 | Total: ₹1037.85
[2026-08-01 16:28:38] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 6670 | Sell Order: 17504 | Price: ₹1037.54 | Qty: 7 | Total: ₹7262.78
[2026-08-01 16:28:38] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 9448 | Sell Order: 17504 | Price: ₹1037.54 | Qty: 5 | Total: ₹5187.70
[2026-08-01 16:28:38] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 10287 | Sell Order: 17504 | Price: ₹1037.49 | Qty: 1 | Total: ₹1037.49
[2026-08-01 16:28:43] TRADE MATCHED: Ticker: TCS | Buy Order: 17499 | Sell Order: 17509 | Price: ₹3164.87 | Qty: 1 | Total: ₹3164.87
[2026-08-01 16:28:43] TRADE MATCHED: Ticker: TCS | Buy Order: 17307 | Sell Order: 17509 | Price: ₹3120.30 | Qty: 3 | Total: ₹9360.90
[2026-08-01 16:28:45] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17511 | Sell Order: 17214 | Price: ₹2276.55 | Qty: 4 | Total: ₹9106.20
[2026-08-01 16:28:45] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17511 | Sell Order: 17411 | Price: ₹2278.12 | Qty: 4 | Total: ₹9112.48
[2026-08-01 16:28:45] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17511 | Sell Order: 16912 | Price: ₹2281.73 | Qty: 1 | Total: ₹2281.73
[2026-08-01 16:28:45] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17511 | Sell Order: 17183 | Price: ₹2282.91 | Qty: 3 | Total: ₹6848.73
[2026-08-01 16:28:45] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17511 | Sell Order: 17112 | Price: ₹2283.17 | Qty: 2 | Total: ₹4566.34
[2026-08-01 16:28:47] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17512 | Sell Order: 17506 | Price: ₹1577.92 | Qty: 3 | Total: ₹4733.76
[2026-08-01 16:28:49] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17513 | Sell Order: 17112 | Price: ₹2283.17 | Qty: 11 | Total: ₹25114.87
[2026-08-01 16:28:50] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17508 | Sell Order: 17514 | Price: ₹634.38 | Qty: 9 | Total: ₹5709.42
[2026-08-01 16:28:51] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 11422 | Sell Order: 17514 | Price: ₹632.72 | Qty: 5 | Total: ₹3163.60
[2026-08-01 16:28:58] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17521 | Sell Order: 17461 | Price: ₹634.99 | Qty: 1 | Total: ₹634.99
[2026-08-01 16:28:58] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17521 | Sell Order: 17500 | Price: ₹635.49 | Qty: 4 | Total: ₹2541.96
[2026-08-01 16:29:01] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17522 | Sell Order: 17515 | Price: ₹2247.27 | Qty: 6 | Total: ₹13483.62
[2026-08-01 16:29:01] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17517 | Sell Order: 17524 | Price: ₹1577.54 | Qty: 9 | Total: ₹14197.86
[2026-08-01 16:29:02] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 17495 | Sell Order: 17524 | Price: ₹1574.08 | Qty: 1 | Total: ₹1574.08
[2026-08-01 16:29:03] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17525 | Sell Order: 17500 | Price: ₹635.49 | Qty: 5 | Total: ₹3177.45
[2026-08-01 16:29:03] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17525 | Sell Order: 17064 | Price: ₹637.25 | Qty: 7 | Total: ₹4460.75
[2026-08-01 16:29:03] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17525 | Sell Order: 17332 | Price: ₹637.53 | Qty: 2 | Total: ₹1275.06
[2026-08-01 16:29:04] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 17526 | Sell Order: 17515 | Price: ₹2247.27 | Qty: 2 | Total: ₹4494.54
[2026-08-01 16:29:08] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 9071 | Sell Order: 17528 | Price: ₹1037.46 | Qty: 3 | Total: ₹3112.38
[2026-08-01 16:29:08] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 17529 | Sell Order: 17332 | Price: ₹637.53 | Qty: 7 | Total: ₹4462.71
